"partnerDesc","reporterDesc","cmdCode","qtyUnitAbbr","qty","altQtyUnitAbbr","altQty","primaryValue","bricsflag","date","gold_price"
"China, Hong Kong SAR","South Africa","710812","kg",13,"kg",13,509206.19,"b",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"China, Hong Kong SAR","South Africa","710812","kg",13,"kg",13,509206.19,"b",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Ireland","South Africa","7108","kg",6,"g",6000,189814.257,"w",2017-04-01,40689.92592
"Italy","South Africa","7108","kg",384,"g",385437,13965101.548,"w",2017-04-01,40689.92592
"China, Macao SAR","South Africa","7108","kg",1,"kg",1,40398.41,NA,2017-04-01,40689.92592
"Mauritius","South Africa","7108","kg",12,"kg",12,415499.447,NA,2017-04-01,40689.92592
"China, Macao SAR","South Africa","7108","kg",1,"kg",1,40398.41,NA,2017-04-01,40689.92592
"Italy","South Africa","710812","kg",384,"g",385437,13965101.548,"w",2017-04-01,40689.92592
"Mauritius","South Africa","710812","kg",12,"kg",12,415499.447,NA,2017-04-01,40689.92592
"Ireland","South Africa","710813","kg",6,"g",6000,189814.257,"w",2017-04-01,40689.92592
"China, Macao SAR","South Africa","710813","kg",1,"kg",1,40398.41,NA,2017-04-01,40689.92592
"China, Macao SAR","South Africa","710813","kg",1,"kg",1,40398.41,NA,2017-04-01,40689.92592
"Namibia","South Africa","7108","kg",24,"kg",24,33.744,NA,2017-04-01,40689.92592
"Poland","South Africa","7108","kg",0.01,"g",10,414,"w",2017-04-01,40689.92592
"Namibia","South Africa","7108","kg",24,"kg",24,33.744,NA,2017-04-01,40689.92592
"Namibia","South Africa","710813","kg",24,"kg",24,33.744,NA,2017-04-01,40689.92592
"Poland","South Africa","710813","kg",0.01,"g",10,414,"w",2017-04-01,40689.92592
"Namibia","South Africa","710813","kg",24,"kg",24,33.744,NA,2017-04-01,40689.92592
"South Africa","Kenya","7108","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","7108","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","7108","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","7108","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","710813","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","710813","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","710813","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"South Africa","Kenya","710813","kg",15.07,"kg",15.07,434115.753,"b",2017-04-01,40689.92592
"India","South Africa","7108","kg",1850,"kg",1850,76109699.822,"b",2017-04-01,40689.92592
"Singapore","South Africa","7108","kg",46,"kg",46,1861081.591,NA,2017-04-01,40689.92592
"India","South Africa","710812","kg",1850,"kg",1850,76109699.822,"b",2017-04-01,40689.92592
"Singapore","South Africa","710813","kg",46,"kg",46,1861081.591,NA,2017-04-01,40689.92592
"United Arab Emirates","Kenya","7108","kg",329.52,"kg",329.52,10912865.361,NA,2017-04-01,40689.92592
"United Arab Emirates","Kenya","710812","kg",308.03,"kg",308.03,10295605.139,NA,2017-04-01,40689.92592
"United Arab Emirates","Kenya","710813","kg",21.49,"kg",21.49,617260.222,NA,2017-04-01,40689.92592
"Switzerland","South Africa","7108","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"United Arab Emirates","South Africa","7108","kg",1602.08,"kg",1602.08,49353389.542,NA,2017-04-01,40689.92592
"Switzerland","South Africa","7108","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"Switzerland","South Africa","7108","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"Switzerland","South Africa","7108","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"United Arab Emirates","South Africa","710811","kg",0.02,"kg",0.02,640.258,NA,2017-04-01,40689.92592
"Switzerland","South Africa","710812","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"United Arab Emirates","South Africa","710812","kg",1588.66,"kg",1588.66,48947989.473,NA,2017-04-01,40689.92592
"Switzerland","South Africa","710812","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"Switzerland","South Africa","710812","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"Switzerland","South Africa","710812","kg",1510,"kg",1510,53197130.43,"w",2017-04-01,40689.92592
"United Arab Emirates","South Africa","710813","kg",13.4,"kg",13.4,404759.811,NA,2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","7108","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","7108","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","710813","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","710813","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"Canada","South Africa","7108","kg",306.387,"g",306387,11072753.424,"w",2017-04-01,40689.92592
"Canada","South Africa","7108","kg",306.387,"g",306387,11072753.424,"w",2017-04-01,40689.92592
"Canada","South Africa","710812","kg",306.387,"g",306387,11072753.424,"w",2017-04-01,40689.92592
"Canada","South Africa","710812","kg",306.387,"g",306387,11072753.424,"w",2017-04-01,40689.92592
"Germany","South Africa","7108","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","7108","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","7108","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","7108","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"Germany","South Africa","710812","kg",10,"g",10000,253148.584,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","7108","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","7108","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","710813","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"United Kingdom","South Africa","710813","kg",14296.7,"g",14296700,587475231.382,"w",2017-04-01,40689.92592
"Canada","South Africa","7108","kg",100,"g",100000,4015021.378,"w",2017-04-01,40689.92592
"Canada","South Africa","7108","kg",100,"g",100000,4015021.378,"w",2017-04-01,40689.92592
"Canada","South Africa","710812","kg",100,"g",100000,4015021.378,"w",2017-04-01,40689.92592
"Canada","South Africa","710812","kg",100,"g",100000,4015021.378,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","7108","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Turkey","South Africa","710812","kg",879.647,"g",879647,37038054,"w",2017-04-01,40689.92592
"Belgium","South Africa","7108","kg",4.101,"g",4101.3,168682.008,"w",2017-05-01,40027.6215
"Belgium","South Africa","710813","kg",4.101,"g",4101.3,168682.008,"w",2017-05-01,40027.6215
"Canada","South Africa","7108","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"China","South Africa","7108","kg",20420.768,NA,NA,801391922,"b",2017-05-01,40027.6215
"Czechia","South Africa","7108",NA,NA,NA,NA,16400,"w",2017-05-01,40027.6215
"Canada","South Africa","7108","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"Canada","South Africa","710812","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"China","South Africa","710812","kg",16115.388,NA,NA,634820128,"b",2017-05-01,40027.6215
"Czechia","South Africa","710812",NA,NA,NA,NA,16400,"w",2017-05-01,40027.6215
"Canada","South Africa","710812","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"China","South Africa","710813","kg",4305.38,NA,NA,166571794,"b",2017-05-01,40027.6215
"China, Hong Kong SAR","South Africa","7108","kg",1019,"kg",1019,41227021.78,"b",2017-05-01,40027.6215
"China, Hong Kong SAR","South Africa","7108","kg",1019,"kg",1019,41227021.78,"b",2017-05-01,40027.6215
"China, Hong Kong SAR","South Africa","710812","kg",1019,"kg",1019,41227021.78,"b",2017-05-01,40027.6215
"China, Hong Kong SAR","South Africa","710812","kg",1019,"kg",1019,41227021.78,"b",2017-05-01,40027.6215
"Ireland","South Africa","7108","kg",0.196,"g",196,13408.325,"w",2017-05-01,40027.6215
"Italy","South Africa","7108","kg",557,"g",558106,20490691.69,"w",2017-05-01,40027.6215
"Mauritius","South Africa","7108","kg",29,"kg",29,1149448.786,NA,2017-05-01,40027.6215
"Italy","South Africa","710812","kg",557,"g",558106,20490691.69,"w",2017-05-01,40027.6215
"Mauritius","South Africa","710812","kg",29,"kg",29,1149448.786,NA,2017-05-01,40027.6215
"Ireland","South Africa","710813","kg",0.196,"g",196,13408.325,"w",2017-05-01,40027.6215
"Namibia","South Africa","7108","kg",7.36,"kg",7.36,34.722,NA,2017-05-01,40027.6215
"Norway","South Africa","7108","kg",17,"kg",17,749120.407,"w",2017-05-01,40027.6215
"Poland","South Africa","7108","kg",8,"g",7561,306713,"w",2017-05-01,40027.6215
"Saudi Arabia","South Africa","7108","kg",1000,"kg",1000,39211456.864,NA,2017-05-01,40027.6215
"Namibia","South Africa","7108","kg",7.36,"kg",7.36,34.722,NA,2017-05-01,40027.6215
"Saudi Arabia","South Africa","710812","kg",1000,"kg",1000,39211456.864,NA,2017-05-01,40027.6215
"Namibia","South Africa","710813","kg",7.36,"kg",7.36,34.722,NA,2017-05-01,40027.6215
"Norway","South Africa","710813","kg",17,"kg",17,749120.407,"w",2017-05-01,40027.6215
"Poland","South Africa","710813","kg",8,"g",7561,306713,"w",2017-05-01,40027.6215
"Namibia","South Africa","710813","kg",7.36,"kg",7.36,34.722,NA,2017-05-01,40027.6215
"South Africa","Kenya","7108","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","7108","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","7108","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","7108","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","710813","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","710813","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","710813","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"South Africa","Kenya","710813","kg",16.42,"kg",16.42,502925.939,"b",2017-05-01,40027.6215
"India","South Africa","7108","kg",7300,"kg",7300,293807395.869,"b",2017-05-01,40027.6215
"Singapore","South Africa","7108","kg",45,"kg",45,1790836.121,NA,2017-05-01,40027.6215
"India","South Africa","710812","kg",7300,"kg",7300,293807395.869,"b",2017-05-01,40027.6215
"Singapore","South Africa","710813","kg",45,"kg",45,1790836.121,NA,2017-05-01,40027.6215
"United Arab Emirates","Kenya","7108","kg",139.35,"kg",139.35,4466859.41,NA,2017-05-01,40027.6215
"United Arab Emirates","Kenya","710812","kg",135.25,"kg",135.25,4337680.142,NA,2017-05-01,40027.6215
"United Arab Emirates","Kenya","710813","kg",4.1,"kg",4.1,129179.269,NA,2017-05-01,40027.6215
"Sweden","South Africa","7108","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Switzerland","South Africa","7108","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Thailand","South Africa","7108","kg",9,"kg",9,367301.12,NA,2017-05-01,40027.6215
"United Arab Emirates","South Africa","7108","kg",2344.71,"kg",2344.71,72559045.627,NA,2017-05-01,40027.6215
"Sweden","South Africa","7108","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Switzerland","South Africa","7108","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Thailand","South Africa","7108","kg",9,"kg",9,367301.12,NA,2017-05-01,40027.6215
"Switzerland","South Africa","7108","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Switzerland","South Africa","7108","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"United Arab Emirates","South Africa","710811","kg",0.16,"kg",0.16,3947.326,NA,2017-05-01,40027.6215
"Switzerland","South Africa","710812","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Thailand","South Africa","710812","kg",9,"kg",9,367301.12,NA,2017-05-01,40027.6215
"United Arab Emirates","South Africa","710812","kg",2341.45,"kg",2341.45,72442188.34,NA,2017-05-01,40027.6215
"Switzerland","South Africa","710812","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Thailand","South Africa","710812","kg",9,"kg",9,367301.12,NA,2017-05-01,40027.6215
"Switzerland","South Africa","710812","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Switzerland","South Africa","710812","kg",1326,"kg",1326,44852518.606,"w",2017-05-01,40027.6215
"Sweden","South Africa","710813","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"United Arab Emirates","South Africa","710813","kg",3.1,"kg",3.1,112909.961,NA,2017-05-01,40027.6215
"Sweden","South Africa","710813","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","7108","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"USA","South Africa","7108","kg",1000,"g",1000000,44514085,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","7108","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"USA","South Africa","710812","kg",1000,"g",1000000,44514085,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1993.941,"g",1993941,80568189,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","710813","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","710813","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"Canada","South Africa","7108","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"Canada","South Africa","7108","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"Canada","South Africa","710812","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"Canada","South Africa","710812","kg",300.109,"g",300109,11599042.434,"w",2017-05-01,40027.6215
"Norway","South Africa","7108","kg",17,"kg",17,749120.407,"w",2017-05-01,40027.6215
"Norway","South Africa","710813","kg",17,"kg",17,749120.407,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","7108","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","7108","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","710813","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"United Kingdom","South Africa","710813","kg",2508.1,"g",2508100,101558634.328,"w",2017-05-01,40027.6215
"Sweden","South Africa","7108","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Sweden","South Africa","7108","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Sweden","South Africa","710813","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Sweden","South Africa","710813","kg",1,"g",1000,12867.321,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",365.821,"g",365821,14472151,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","7108","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Turkey","South Africa","710812","kg",1628.12,"g",1628120,66096038,"w",2017-05-01,40027.6215
"Australia","South Africa","7108","kg",11.855,NA,NA,461964.287,"w",2017-06-01,40519.52721
"Australia","South Africa","7108","kg",11.855,NA,NA,461964.287,"w",2017-06-01,40519.52721
"Australia","South Africa","710813","kg",11.855,NA,NA,461964.287,"w",2017-06-01,40519.52721
"Australia","South Africa","710813","kg",11.855,NA,NA,461964.287,"w",2017-06-01,40519.52721
