typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20170101","2017","1","201701","826","GBR","United Kingdom","M","Import","710","ZAF","South Africa","0","W00","World","H5","HS","true","710813","Metals; gold, semi-manufactured","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","5891.09","false","15","g","5891090","false","5891","false","0","false","235336156.807",,"235336156.807","0","false","true",
"C","M","20170101","2017","1","201701","124","CAN","Canada","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","317.894","false","15","g","317894","false","317.894","false","0","false","0","11299011.561","11299011.561","0","false","true",
"C","M","20170101","2017","1","201701","124","CAN","Canada","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","317.894","false","15","g","317894","false","317.894","false","0","false","0","11299011.561","11299011.561","0","false","true",
"C","M","20170101","2017","1","201701","124","CAN","Canada","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","317.894","false","15","g","317894","false","317.894","false","0","false","0","11299011.561","11299011.561","0","false","true",
"C","M","20170101","2017","1","201701","124","CAN","Canada","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","710812","Metals; gold, non-monetary, unwrought (but not powder)","6","true","C00","TOTAL CPC","0","1000","Air","8","kg","317.894","false","15","g","317894","false","317.894","false","0","false","0","11299011.561","11299011.561","0","true","false",
"C","M","20170101","2017","1","201701","276","DEU","Germany","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","107","false","15","g","107000","false","107","false","0","false","4061643.459","0","4061643.459","0","false","true",
"C","M","20170101","2017","1","201701","344","HKG","China, Hong Kong SAR","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6599","false","0","false","247528814.381","0","247528814.381","0","false","true",
"C","M","20170101","2017","1","201701","276","DEU","Germany","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C00","TOTAL CPC","0","1000","Air","8","kg","107","false","15","g","107000","false","107","false","0","false","4061643.459","0","4061643.459","0","false","true",
"C","M","20170101","2017","1","201701","276","DEU","Germany","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C01","Clearance for home use","0","0","TOTAL MOT","8","kg","107","false","15","g","107000","false","107","false","0","false","4061643.459","0","4061643.459","0","false","true",
"C","M","20170101","2017","1","201701","276","DEU","Germany","M","Import","710","ZAF","South Africa","710","ZAF","South Africa","H5","HS","true","7108","Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form","4","false","C01","Clearance for home use","0","1000","Air","8","kg","107","false","15","g","107000","false","107","false","0","false","4061643.459","0","4061643.459","0","false","true",
